location,realm,normalized_x,normalized_y,region,biome_id,distance_to_capital,forced,contract,verdict
me_land_4004,WILD,0.7213675,0.5632633,me_mordor_region,8,,no,deliberately unclaimed,wild_unclaimed
me_land_4005,WILD,0.6256410,0.0512946,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_4006,UMB,0.5467643,0.9726429,me_umbar_region,10,0.0829413,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_4007,WILD,0.3247863,0.3541768,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4008,WILD,0.7968254,0.5705911,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4009,RH3,0.7926740,0.1504641,me_rhun_region,1,0.0737608,no,northeastern Rhûn confederation beyond the Iron Hills,accepted_frontier_polygon
me_land_4010,HFA,0.5645910,0.9467513,me_far_harad_region,10,0.0416432,no,represented northern fringe of Far Harad,accepted_frontier_polygon
me_land_4011,RH2,0.8073260,0.2936004,me_rhun_region,9,0.0582718,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_4012,RHU,0.7821734,0.1778212,me_rhun_region,1,0.0761744,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_4013,WILD,0.8109890,0.5021983,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4014,GON,0.3855922,0.5676600,me_belfalas_region,1,0.3876156,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_4015,KHA,0.7199023,0.7923791,me_khand_region,9,0.0888200,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_4016,DOL,0.5484737,0.3517342,me_mirkwood_region,3,0.0152786,no,Arda Maps Mirkwood polygon: southern Dol Guldur shadow; Dol Guldur's southern Mirkwood shadow; Dol Guldur's southern Mirkwood shadow,accepted_source_zone_overlap
me_land_4017,WILD,0.7172161,0.4802149,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4018,ROH,0.5492063,0.5461651,me_rohan_region,1,0.1014036,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_4019,FAN,0.4945055,0.4455300,me_rohan_region,3,0.0194098,no,Arda Maps Fangorn physical woodland polygon; Fangorn source forest and Entwash headwaters,accepted_source_zone_overlap
me_land_4020,HNE,0.5682540,0.7928676,me_near_harad_region,9,0.1412268,no,Harnendor between the Poros approaches and the Harnen,accepted_frontier_polygon
me_land_4021,GOB,0.5072039,0.1685393,me_anduin_vale_region,1,0.0236639,no,Goblin-town and High Pass under the Misty Mountains,accepted_source_side_envelope
me_land_4022,WILD,0.4214896,0.2515877,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4023,KHA,0.7987790,0.7269174,me_khand_region,9,0.0879542,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_4024,RH2,0.8302808,0.4069370,me_rhun_region,9,0.0831236,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_4025,DOL,0.5775336,0.3610161,me_mirkwood_region,3,0.0438255,no,Arda Maps Mirkwood polygon: southern Dol Guldur shadow; Dol Guldur's southern Mirkwood shadow; Dol Guldur's southern Mirkwood shadow,accepted_source_zone_overlap
me_land_4026,GON,0.4442002,0.6394724,me_belfalas_region,1,0.2694130,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_4027,WILD,0.7216117,0.5808500,me_mordor_region,8,,no,deliberately unclaimed,wild_unclaimed
me_land_4028,WILD,0.6481074,0.0244260,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_4029,WILD,0.5860806,0.4640938,me_brown_lands_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4030,IRO,0.6642247,0.1577919,me_rhun_region,1,0.0204562,no,Iron Hills source label and adjacent holds,accepted_source_side_envelope
me_land_4031,HFA,0.5973138,0.9745970,me_far_harad_region,10,0.0314732,no,represented northern fringe of Far Harad,accepted_frontier_polygon
me_land_4032,MOR,0.6805861,0.5950171,me_mordor_region,1,0.0761674,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_4033,WILD,0.7282051,0.0263801,me_northern_wastes_region,5,,no,deliberately unclaimed,wild_forodwaith
me_land_4034,WILD,0.3626374,0.3976551,me_enedwaith_region,1,,no,deliberately unclaimed,wild_enedwaith
me_land_4035,WILD,0.7978022,0.0415242,me_northern_wastes_region,1,,no,deliberately unclaimed,wild_forodwaith
me_land_4036,WILD,0.4678877,0.0986810,me_angmar_region,5,,no,deliberately unclaimed,wild_unclaimed
me_land_4037,DUN,0.4324786,0.4132877,me_enedwaith_region,1,0.0524743,no,"Dunland lowlands west of Isen and the Gap, south of Glanduin",accepted_frontier_polygon
me_land_4038,WDM,0.5594628,0.2760137,me_mirkwood_region,3,0.0245172,no,Arda Maps Mirkwood polygon: western Woodmen settlements; Woodmen settlements in western Mirkwood; Woodmen clearings along western and central Mirkwood,accepted_source_zone_overlap
me_land_4039,ROH,0.4813187,0.4934050,me_rohan_region,1,0.0567340,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_4040,WILD,0.4752137,0.0390816,me_angmar_region,5,,no,deliberately unclaimed,wild_unclaimed
me_land_4041,WILD,0.7601954,0.5930630,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4042,RAN,0.4717949,0.2740596,me_north_arnor_region,1,0.0075876,no,The Angle and immediate Ranger refuge,accepted_source_side_envelope
me_land_4043,WILD,0.4947497,0.3800684,me_anduin_vale_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4044,KHA,0.7438339,0.7361993,me_khand_region,9,0.0228011,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_4045,WILD,0.6148962,0.5007328,me_brown_lands_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4046,LIN,0.2969475,0.2100635,me_lindon_region,1,0.0292624,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_4047,RHU,0.7641026,0.2598925,me_rhun_region,9,0.0153942,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_4048,WILD,0.6949939,0.5041524,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4049,HRA,0.6778999,0.8319492,me_near_harad_region,10,0.0384903,no,"Qarsad's inland Near Harad sphere, separated from Harnendor and Khand",accepted_frontier_polygon
me_land_4050,BEO,0.5482295,0.2139717,me_mirkwood_region,3,0.0397716,no,Beorning crossings and upper Anduin vales,accepted_source_side_envelope
me_land_4051,WILD,0.7807082,0.0591109,me_northern_wastes_region,1,,no,deliberately unclaimed,wild_forodwaith
me_land_4052,HFA,0.6578755,0.9858329,me_far_harad_region,10,0.1489765,no,represented northern fringe of Far Harad,accepted_frontier_polygon
me_land_4053,MOR,0.6830281,0.7049340,me_mordor_region,8,0.1528024,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_4054,GON,0.4336996,0.5691255,me_belfalas_region,1,0.2919979,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_4055,HNE,0.6402930,0.7796776,me_near_harad_region,9,0.0139423,no,Harnendor between the Poros approaches and the Harnen,accepted_frontier_polygon
me_land_4056,WILD,0.7235653,0.5114802,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4057,SHI,0.3467643,0.2481681,me_shire_breeland_region,1,0.0190020,no,Shire bounds west of the Brandywine,accepted_source_side_envelope
me_land_4058,WILD,0.6334554,0.3668784,me_mirkwood_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4059,WILD,0.6197802,0.3019052,me_mirkwood_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4060,KHA,0.6942613,0.7679531,me_khand_region,9,0.1253643,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_4061,FAN,0.5106227,0.4176844,me_anduin_vale_region,3,0.0618615,no,Arda Maps Fangorn physical woodland polygon; Fangorn source forest and Entwash headwaters,accepted_source_zone_overlap
me_land_4062,RHU,0.6884005,0.2677088,me_rhun_region,9,0.1641570,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_4063,WILD,0.8002442,0.6184660,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4064,RAN,0.4864469,0.2589155,me_north_arnor_region,1,0.0254360,no,The Angle and immediate Ranger refuge,accepted_source_side_envelope
me_land_4065,WILD,0.4105006,0.0845139,me_angmar_region,5,,no,deliberately unclaimed,wild_unclaimed
me_land_4066,MOR,0.6730159,0.6643869,me_mordor_region,8,0.1077685,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_4067,LOR,0.5172161,0.3492916,me_anduin_vale_region,3,0.0081645,no,woodland-realm: Cerin Amroth lies within the Golden Wood of Lothlórien.,accepted_required_frontier_owner
me_land_4068,WILD,0.7377289,0.5906204,me_mordor_region,8,,no,deliberately unclaimed,wild_unclaimed
me_land_4069,ROH,0.5438339,0.5544700,me_rohan_region,1,0.0917880,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_4070,WILD,0.8070818,0.6267709,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4071,WILD,0.7304029,0.4303859,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4072,DOR,0.6852259,0.4054714,me_rhun_region,9,0.0542483,no,Dorwinion around the northwest Sea of Rhûn,accepted_source_side_envelope
me_land_4073,DOR,0.6957265,0.3478261,me_rhun_region,9,0.0223979,no,Dorwinion around the northwest Sea of Rhûn,accepted_source_side_envelope
me_land_4074,DAM,0.4989011,0.7083537,me_belfalas_region,1,0.0405514,no,Dol Amroth and Belfalas peninsula,accepted_source_side_envelope
me_land_4075,RH2,0.8339438,0.3150953,me_rhun_region,9,0.0763353,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_4076,LIN,0.2642247,0.1387396,me_lindon_region,1,0.1253902,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_4077,RAN,0.4617827,0.2711285,me_north_arnor_region,1,0.0264588,no,The Angle and immediate Ranger refuge,accepted_source_side_envelope
me_land_4078,WILD,0.3194139,0.3492916,me_enedwaith_region,2,,no,deliberately unclaimed,wild_unclaimed
me_land_4079,BEO,0.5213675,0.1597460,me_anduin_vale_region,1,0.0384727,no,Beorning crossings and upper Anduin vales,accepted_source_side_envelope
me_land_4080,KHA,0.7418803,0.8080117,me_khand_region,10,0.0744963,no,"Khand east and southeast of Mordor, excluding Far Harad",accepted_frontier_polygon
me_land_4081,ROH,0.4849817,0.5388373,me_rohan_region,1,0.0273558,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_4082,UMB,0.5623932,0.8974108,me_near_harad_region,9,0.1122187,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_4083,WILD,0.7299145,0.4728872,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4084,WILD,0.5284493,0.4113337,me_anduin_vale_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4085,WILD,0.3343101,0.1592574,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4086,DAM,0.4793651,0.6184660,me_belfalas_region,1,0.0577727,no,Dol Amroth and Belfalas peninsula,accepted_source_side_envelope
me_land_4087,RH2,0.8219780,0.2862726,me_rhun_region,9,0.0774165,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_4088,ROH,0.5499389,0.5061065,me_rohan_region,1,0.1075002,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_4089,WILD,0.7758242,0.8842208,me_near_harad_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_4090,ESG,0.6190476,0.1734245,me_dale_region,1,0.0398034,no,Lake-town and Long Lake shore,accepted_source_side_envelope
me_land_4091,WILD,0.3738706,0.3414753,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4092,WILD,0.4026862,0.2931119,me_shire_breeland_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4093,WILD,0.3789988,0.3815340,me_enedwaith_region,1,,no,deliberately unclaimed,wild_enedwaith
me_land_4094,GON,0.4185592,0.5847582,me_belfalas_region,1,0.3203188,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_4095,RH2,0.8205128,0.3033708,me_rhun_region,9,0.0621079,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_4096,LIN,0.2813187,0.2296043,me_lindon_region,1,0.0557835,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_4097,UMB,0.5472527,0.8495359,me_near_harad_region,9,0.1143476,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_4098,FAN,0.5072039,0.4631168,me_rohan_region,1,0.0424020,no,Arda Maps Fangorn physical woodland polygon; Fangorn source forest and Entwash headwaters,accepted_source_zone_overlap
me_land_4099,WILD,0.5462759,0.7625794,me_near_harad_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4100,WILD,0.6713065,0.2144602,me_rhun_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4101,WILD,0.3208791,0.3356131,me_enedwaith_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4102,WILD,0.7250305,0.8739619,me_khand_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_4103,WILD,0.5958486,0.6682951,me_ithilien_region,1,,no,deliberately unclaimed,wild_ithilien
me_land_4104,WILD,0.6957265,0.8031265,me_khand_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4105,DOR,0.6862027,0.3707865,me_rhun_region,9,0.0197941,no,Dorwinion around the northwest Sea of Rhûn,accepted_source_side_envelope
me_land_4106,DOR,0.6749695,0.4054714,me_rhun_region,9,0.0575939,no,Dorwinion around the northwest Sea of Rhûn,accepted_source_side_envelope
me_land_4107,WILD,0.3448107,0.4064485,me_enedwaith_region,1,,no,deliberately unclaimed,wild_enedwaith
me_land_4108,WILD,0.7934066,0.6932096,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4109,WILD,0.8205128,0.7059111,me_mordor_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4110,GOB,0.4927961,0.1851490,me_north_arnor_region,1,0.0347414,no,Goblin-town and High Pass under the Misty Mountains,accepted_source_side_envelope
me_land_4111,RH2,0.8249084,0.4118222,me_rhun_region,9,0.0793958,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_4112,WILD,0.4959707,0.4044944,me_anduin_vale_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4113,DUN,0.4466422,0.4714216,me_enedwaith_region,1,0.0301218,no,"Dunland lowlands west of Isen and the Gap, south of Glanduin",accepted_frontier_polygon
me_land_4114,MOR,0.6568987,0.6218857,me_mordor_region,8,0.0547746,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_4115,ESG,0.6102564,0.1978505,me_dale_region,1,0.0407716,no,Lake-town and Long Lake shore,accepted_source_side_envelope
me_land_4116,GON,0.5345543,0.5681485,me_anorien_region,1,0.0973155,no,shared-frontier: This generated cell is the Gondor side of the Firien Wood frontier.,accepted_required_frontier_owner
me_land_4117,UMB,0.5135531,0.9931607,me_umbar_region,10,0.0580278,no,Umbar coast and corsair hinterland,accepted_source_side_envelope
me_land_4118,WILD,0.7785104,0.8935027,me_near_harad_region,10,,no,deliberately unclaimed,wild_unclaimed
me_land_4119,WILD,0.6351648,0.2545188,me_mirkwood_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4120,BEO,0.5421245,0.2662433,me_anduin_vale_region,1,0.0768005,no,Beorning crossings and upper Anduin vales,accepted_source_side_envelope
me_land_4121,WILD,0.6610501,0.1944309,me_rhun_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4122,WILD,0.7379731,0.6331216,me_mordor_region,8,,no,deliberately unclaimed,wild_unclaimed
me_land_4123,MOR,0.6632479,0.6150464,me_mordor_region,9,0.0565607,no,Mordor inside the source-reviewed Ered Lithui and Ephel Duath enclosure,accepted_frontier_polygon
me_land_4124,ROH,0.5409035,0.5119687,me_rohan_region,1,0.0885033,no,"The Mark between Isen, Anduin, and White Mountains",accepted_source_side_envelope
me_land_4125,RHU,0.7113553,0.2291158,me_rhun_region,9,0.1191342,no,western Rhûn polity north and east of Dorwinion,accepted_frontier_polygon
me_land_4126,RH2,0.8297924,0.4338056,me_rhun_region,9,0.1028286,no,southeastern Rhûn wain-kingdom beyond the Sea of Rhûn,accepted_frontier_polygon
me_land_4127,DOR,0.6791209,0.3292623,me_rhun_region,9,0.0246056,no,Dorwinion around the northwest Sea of Rhûn,accepted_source_side_envelope
me_land_4128,WILD,0.4192918,0.3834880,me_enedwaith_region,1,,no,deliberately unclaimed,wild_enedwaith
me_land_4129,WILD,0.6278388,0.4303859,me_brown_lands_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4130,GON,0.4095238,0.6443576,me_belfalas_region,1,0.3389049,no,Gondor fiefs from Anfalas to the Anduin,accepted_source_side_envelope
me_land_4131,WILD,0.7181929,0.5720567,me_mordor_region,8,,no,deliberately unclaimed,wild_unclaimed
me_land_4132,DAM,0.4945055,0.7059111,me_belfalas_region,1,0.0347745,no,Dol Amroth and Belfalas peninsula,accepted_source_side_envelope
me_land_4133,WILD,0.6180708,0.6409380,me_ithilien_region,1,,no,deliberately unclaimed,wild_ithilien
me_land_4134,HFA,0.6654457,0.9863214,me_far_harad_region,10,0.1639117,no,represented northern fringe of Far Harad,accepted_frontier_polygon
me_land_4135,WILD,0.5870574,0.6878359,me_ithilien_region,1,,no,deliberately unclaimed,wild_ithilien
me_land_4136,WILD,0.4652015,0.1914998,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4137,GUN,0.5218559,0.1309233,me_grey_mountains_region,1,0.0482838,no,Gundabad and the northern mountain junction,accepted_source_side_envelope
me_land_4138,DOR,0.7028083,0.3175379,me_rhun_region,9,0.0495301,no,Dorwinion around the northwest Sea of Rhûn,accepted_source_side_envelope
me_land_4139,WILD,0.8354090,0.4709331,me_rhun_region,9,,no,deliberately unclaimed,wild_unclaimed
me_land_4140,WILD,0.3311355,0.1617000,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
me_land_4141,LIN,0.2632479,0.1939424,me_lindon_region,2,0.0973168,no,Lindon west of the Blue Mountains,accepted_source_side_envelope
me_land_4142,WILD,0.4263736,0.2134831,me_north_arnor_region,1,,no,deliberately unclaimed,wild_unclaimed
